id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
12808,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0.9,1,0.945714016,9,1,-1,0,-1,4,0,1,2,1,84,3,0.316227766,0.711214768,0.366742416,3.31662479,0.5,0,0.1,2,1,7,3,9,3,4,7,2,5,13,1,1,0,0,1,0
12809,0,3,1,10,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0.9,0.3,0.775806033,8,1,-1,0,1,11,1,1,0,1,57,2,0.374165739,0.670635569,0.392428337,2.828427125,0.4,0.4,0.1,2,3,7,1,9,2,10,5,2,4,9,0,0,1,0,1,0
12810,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.9,0.4,0.64371966,11,1,-1,0,-1,11,1,1,3,1,19,3,0.315594677,0.443129368,0.362629287,0,0.2,0.1,0.9,3,1,6,2,11,1,11,5,2,4,6,0,0,0,0,0,0
12814,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.3,0,0.808548081,6,0,-1,0,-1,6,1,1,2,1,73,3,0.447213595,0.751486131,0.421188794,2.645751311,0.1,0.3,0,1,2,9,2,8,2,7,9,3,5,7,0,1,1,1,1,0
12815,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.2,0.3,-1,10,1,-1,0,1,1,1,1,0,1,85,3,0.374165739,0.719144924,0.397492138,2.828427125,0.2,0.3,0.7,1,2,7,1,10,1,7,1,1,2,8,0,1,1,0,0,0
12817,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.2,0.2,-1,4,1,-1,0,1,1,1,1,0,1,65,1,0.316227766,0.614696055,0.350713558,3.16227766,0.3,0.5,0.2,5,1,9,3,8,2,4,2,3,0,6,0,0,1,0,0,0
12819,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,0.626498204,4,1,-1,8,0,3,1,1,0,1,104,2,0.5,1.263072143,0.474341649,3.464101615,0.9,0.6,0.7,2,2,7,4,10,0,7,5,0,2,6,1,1,0,1,1,0
12820,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,1.2,1.243483012,11,1,1,0,1,15,1,0,2,1,97,3,0.360555128,0.903768511,0.298328678,3.605551276,0.1,0,0,0,2,7,1,10,2,9,5,0,1,10,0,1,0,0,0,0
12821,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.7,0.2,0.592135964,11,1,-1,0,-1,0,1,1,0,1,88,3,0.4,0.650952893,0.397492138,2.236067978,0.7,0.5,0.2,3,3,8,3,11,5,8,7,1,6,7,0,1,1,0,0,0
12829,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.2,0.562916513,6,1,-1,0,0,11,1,1,0,1,103,1,0.316227766,0.580111132,0.358329457,2.645751311,0.9,0.4,0.6,3,3,9,4,9,4,3,2,4,1,12,0,1,1,1,0,0
12831,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.2,0.590021186,7,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.528114532,0.358329457,2.236067978,0,0.6,0.4,2,1,8,0,9,4,7,5,0,2,7,0,0,1,0,0,0
12833,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.4,0,1.220143434,11,0,-1,0,-1,10,1,1,2,1,83,2,0.408411557,0.617897662,0.397492138,1,0.9,0.7,0.8,1,3,8,5,9,3,6,6,1,5,10,0,0,1,0,0,0
12834,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.3,0,0.535023364,7,1,1,0,0,11,1,0,2,1,76,3,0.316227766,0.840786232,0.318119474,3.605551276,0.3,0.4,0.6,5,2,8,5,9,3,12,7,2,3,10,0,1,1,0,0,0
12836,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.9,0.4,0.741619849,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.622063349,0.347275107,3.16227766,0.2,0.7,0.4,3,2,8,3,10,3,7,5,2,3,7,0,1,1,0,0,0
12839,0,1,4,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.8,0.4,1.060660172,7,1,-1,0,-1,1,1,1,2,1,40,2,0.374165739,0.77853433,0.381444623,3.464101615,0.4,0,0.5,3,3,8,2,9,3,8,4,3,5,12,0,0,1,0,0,1
12841,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.4,0,-1,6,1,-1,0,1,11,1,1,0,1,103,1,0.316227766,0.595124822,0.358329457,3,0,0.2,0.4,3,2,8,3,11,4,8,5,0,0,9,0,1,1,1,0,0
12846,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,0.2,0.705336799,11,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.736517941,0.374566416,3.16227766,0.1,0.9,0.2,4,1,8,3,8,4,10,6,1,1,13,0,1,0,0,1,1
12850,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.7,0.8,1.228057409,10,1,-1,0,1,10,1,0,0,1,55,2,0.447213595,1.264976399,0.417492515,3.741657387,0.3,0.4,0.8,2,3,10,3,9,2,8,4,1,1,4,0,0,1,0,0,0
12852,0,5,3,5,1,4,0,0,1,0,0,0,0,0,0,10,0,0,0,0.9,1.6,1.448922013,11,1,0,0,1,1,1,1,2,1,104,3,0.424264069,0.707588735,0.350713558,2.449489743,0,0.2,0,2,0,6,4,7,3,6,7,2,2,5,0,1,1,0,0,1
12853,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0.708431366,6,1,-1,9,0,15,1,1,0,1,58,3,0.632455532,1.811407836,0.505964426,3.605551276,0.6,0.8,0.8,2,0,9,1,9,4,4,6,2,1,12,0,1,0,0,0,1
12855,0,2,1,2,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0.9,0.3,1.377724573,7,1,-1,0,-1,11,0,1,2,1,103,1,0.316227766,0.656938492,0.358329457,3.31662479,0.8,0.2,0.7,3,0,7,2,12,2,8,11,3,2,7,0,1,0,0,1,0
12858,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1,11,0,-1,0,-1,15,1,1,2,1,5,2,0.424264069,1.02816735,0.4,3.31662479,0.4,0.2,0.3,4,1,7,3,8,1,8,6,0,2,4,0,0,1,0,0,1
12863,0,3,3,4,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,1.3,1.971674415,11,1,-1,1,-1,9,1,1,2,1,61,3,0.447213595,0.920608854,0.520480547,3.16227766,0.8,0.4,0.4,2,0,8,1,7,2,12,6,2,3,12,0,0,1,0,1,0
12866,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,1.8,2.402342607,11,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.611866134,0.358329457,2.828427125,0.8,0.8,0.6,2,2,8,4,10,3,6,6,3,1,2,0,1,0,0,1,1
12867,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0.1,0.2,-1,6,1,-1,0,1,1,1,1,0,1,80,2,0.316227766,0.748359087,-1,3.605551276,0.4,0.3,0.1,1,1,9,3,11,0,8,7,2,2,10,1,0,0,0,0,0
12870,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.5,0.7,0.96209407,10,1,-1,0,0,1,1,1,0,1,52,2,0.374165739,0.772526712,0.359861084,3.464101615,0.9,0.8,0.5,2,3,7,2,7,2,5,5,0,8,11,0,0,1,0,0,1
12873,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0,0.987737313,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.836536543,0.407430976,3,0.7,0.8,0.7,2,2,7,4,11,1,10,4,0,6,4,0,1,0,0,0,0
12877,0,5,1,6,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,0.828779223,11,1,-1,0,-1,1,1,1,2,1,31,3,0.374165739,0.767482199,0.385486705,3.16227766,0.8,0.5,0.6,2,2,6,4,11,3,11,4,0,2,12,0,1,0,0,0,1
12881,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8,0.6,1.004676565,11,1,-1,0,-1,1,1,0,0,1,80,3,0.316227766,0.802411139,-1,3.741657387,0.3,0.7,0.6,2,1,8,4,7,3,6,7,3,5,3,0,1,1,1,0,1
12887,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.7,0.2,0.508674749,9,1,0,0,0,1,1,1,2,1,51,2,0.374165739,0.823342312,0.330756708,3.605551276,0.4,0.3,0.9,2,3,10,2,8,4,11,6,1,2,8,0,1,0,0,0,0
12889,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.7,0.810863737,4,1,-1,0,0,11,1,1,4,1,99,2,0.316227766,0.674169216,0.368781778,3.31662479,0,0,0.3,2,3,6,2,11,4,13,1,2,1,6,0,1,1,0,1,0
12898,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8,0.8,1.114955156,9,1,-1,0,-1,6,0,1,2,1,104,3,0.4,0.683331654,0.402492236,2.828427125,0,0.3,0.4,3,1,7,5,11,2,10,7,3,1,9,0,0,0,0,0,0
12899,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.8,1.133854047,11,0,-1,0,-1,6,1,0,1,1,104,3,0.447213595,1.137880805,0.417731971,3.605551276,0.2,0.6,0.5,2,2,8,2,10,3,6,5,2,7,5,0,1,1,0,0,0
12901,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.2,0.577711,11,1,-1,0,-1,7,1,1,1,1,104,3,0.4,0.922693685,0.425675933,3.31662479,0.2,0.7,0.8,0,2,7,2,9,2,3,9,1,5,4,0,0,1,1,1,0
12905,0,1,1,8,0,1,0,1,0,0,0,0,0,0,0,5,0,0,1,0.9,0.6,0.887411968,7,1,-1,0,-1,0,1,1,2,1,39,3,0.316069613,0.609701187,0.374432905,2.236067978,0.8,0.7,0.9,1,4,8,2,11,2,6,5,4,1,7,0,1,1,0,0,0
12907,0,0,1,9,1,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0.3,0,0.667083203,11,1,1,0,0,1,1,0,2,1,85,3,0.424264069,1.065192335,0.357770876,3.741657387,0.6,0.3,0.7,1,2,8,3,9,3,12,5,1,2,8,1,0,0,0,0,0
12912,0,0,1,10,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.772172261,11,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.701886478,0.358329457,3.464101615,0,0.6,0.6,3,2,9,2,10,2,9,4,1,5,8,0,0,1,0,0,1
12915,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.7,0.9,0.97756074,6,0,-1,0,1,10,1,1,0,1,83,2,0.408411557,0.613518507,0.397492138,1.414213562,0.7,0,0.9,2,2,8,5,10,2,8,3,0,7,6,0,1,0,1,0,0
12917,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0.2,-1,6,0,-1,0,1,11,1,1,0,1,44,1,0.446989933,0.682121145,0.408656335,2,0.3,0.8,0.3,3,1,10,3,6,3,10,5,1,3,12,0,1,1,0,1,0
12922,0,6,1,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.6,0.9,1.338375881,4,1,-1,0,1,0,1,1,0,1,98,3,0.4,0.73005151,0.397492138,2.645751311,0.7,0.1,0.5,3,2,9,2,9,1,8,4,3,3,7,1,0,0,0,0,0
12923,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,0.3,0.828779223,6,1,-1,0,0,14,1,1,0,1,104,1,0.316069613,0.507078001,0.355668385,1.732050808,0.8,0.4,0.1,3,1,6,3,7,3,11,6,0,3,9,0,1,0,0,1,0
12928,0,2,1,7,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.6,0.2,0.545435606,7,1,1,0,0,11,1,0,1,1,3,2,0.424264069,1.161983912,0.365923489,3.605551276,0,0,0.7,4,1,7,3,10,2,9,4,3,4,5,0,1,1,0,1,0
12930,1,5,1,4,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,0.8,1.379084842,11,0,-1,0,-1,1,1,1,2,1,31,3,0.424264069,0.90800162,0.40348482,3.16227766,0.9,0.2,0,3,2,8,1,10,2,12,12,1,3,7,0,1,1,0,0,1
12931,0,4,1,5,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.4,0.2,0.601560471,9,0,1,9,0,10,1,0,2,1,104,3,0.447213595,1.507097533,0.390896406,3.605551276,0.6,0.4,0.7,3,1,6,5,10,3,12,6,3,6,8,0,0,1,0,0,0
12944,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0.9,0.3,0.657647322,7,1,-1,0,-1,11,1,1,2,0,7,3,0.424264069,0.652157893,0.412916456,2.236067978,0.4,0.9,0.4,4,3,8,1,9,2,9,3,4,0,13,0,1,0,0,1,0
12945,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.7,0.948683298,6,1,-1,0,-1,11,1,1,0,1,16,3,0.374165739,0.747378338,0.388715835,3.464101615,0.7,0.9,0.5,1,4,9,2,8,3,5,3,0,1,13,0,0,1,0,1,0
12947,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,1.3,1.284766516,9,1,-1,0,-1,4,0,1,0,1,12,3,0.4,0.794934895,0.370809924,3.464101615,0.2,0,0.7,4,1,6,1,10,4,10,4,0,3,6,0,1,1,1,0,0
12948,0,3,1,4,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,0.3,0.785015923,11,1,1,0,0,11,1,1,2,1,103,3,0.316227766,0.68588183,0.288790582,3.464101615,0,0.2,0.1,0,1,7,3,9,3,9,2,0,1,10,1,0,0,0,0,0
12949,0,7,1,4,1,4,0,0,0,1,0,0,0,0,0,13,1,0,0,0.7,0,1.069170239,4,1,-1,0,1,11,1,1,0,1,99,2,0.316227766,0.617780619,0.368781778,2.828427125,0.7,0,0.7,4,2,7,3,11,2,6,5,2,3,11,0,1,1,1,1,0
12952,0,1,1,9,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.9,1,0.92668765,11,0,-1,0,-1,10,1,1,2,1,28,3,0.374165739,0.993408025,0.382099464,3.464101615,0.2,0.4,0.2,3,3,10,2,11,2,9,10,0,3,10,0,0,0,1,0,0
12957,0,3,1,9,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.8,0,0.87856417,11,1,1,0,0,0,1,1,1,1,88,3,0.4,0.910669085,0.328937684,3.605551276,0.8,0.5,0.4,2,2,9,3,6,4,10,11,1,1,11,0,1,0,0,0,0
12959,0,4,2,2,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.6,0.5,0.869985632,11,1,-1,0,-1,14,1,1,2,1,29,3,0.4,0.928415072,0.398497177,3.16227766,0.6,0.6,0.9,0,1,10,1,8,3,11,5,0,5,8,0,1,1,0,0,0
12960,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6,0.5,1.047914596,11,0,-1,0,-1,11,1,1,2,1,2,3,0.424264069,1.024311904,0.354259792,3.605551276,0.9,0.6,0.6,1,2,6,2,8,2,8,3,1,4,13,0,0,1,0,1,0
12961,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.7,0.6,0.547722558,7,1,0,0,0,1,1,1,2,1,64,3,0.316227766,0.702592602,0.301662063,3.741657387,0.9,0.4,0.4,1,4,8,4,9,1,4,8,2,6,13,1,0,1,1,0,0
12963,0,6,1,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.9,1.2,0.993101203,8,1,-1,0,0,6,0,1,0,1,77,2,0.374165739,0.748869672,0.387427413,3.16227766,0.6,0.1,0.4,3,1,7,3,8,2,4,10,0,3,1,0,1,0,0,0,0
12965,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.4,0.801950747,11,1,-1,0,-1,0,1,1,2,1,66,3,0.399874981,0.721983608,0.381706694,3,0.6,0.8,0.3,3,4,7,2,8,1,6,4,0,1,11,0,0,1,0,1,0
12973,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.570635611,7,1,0,0,0,11,1,1,2,1,101,3,0.374165739,0.822476104,0.321403174,3.464101615,0.2,0.9,0.6,4,2,6,4,8,3,10,9,0,8,8,0,1,1,0,0,0
12974,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.9,1.1,1.297112177,6,1,-1,0,1,1,1,1,0,1,64,1,0.315277655,0.475624861,0.3591657,1,0.2,0.1,0.6,3,2,8,1,7,1,16,3,3,0,8,0,1,0,0,1,0
12978,0,6,2,2,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0.9,1.1,2.023610635,11,1,1,0,0,10,1,1,2,1,28,3,0.374165739,0.939964392,0.324807635,3.464101615,0.3,0.3,0,2,1,8,3,10,3,7,2,3,0,7,0,1,0,0,0,1
12985,0,0,2,0,0,-1,1,0,0,0,0,0,0,0,0,6,1,0,0,0.5,0.3,0.589491306,11,1,1,0,0,9,-1,0,0,1,93,3,0.4,0.901055396,0.316227766,3.605551276,0,0.3,0.1,2,4,7,5,6,2,10,4,0,3,7,0,1,0,0,0,0
12986,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.2,0.467707173,3,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.53597829,0.318590646,1.732050808,0.6,0.6,0,3,3,8,2,9,2,7,8,1,1,7,0,0,1,0,0,1
12987,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.1,0.1,-1,7,0,0,9,1,15,-1,1,2,1,41,2,0.547722558,1.516472909,0.428952212,3.31662479,0.3,0,0.5,3,4,8,1,10,3,3,6,1,7,6,0,0,1,0,1,0
12988,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,0.6,0.98488578,7,1,-1,0,-1,10,1,1,2,1,28,3,0.374165739,0.898092561,0.382099464,3.16227766,0.2,0.6,0.9,3,2,7,2,7,2,8,8,0,4,7,0,0,1,1,0,1
12989,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.2,1.010878331,11,1,-1,0,-1,11,1,1,0,1,30,3,0.447213595,1.017410422,0.447772264,3.464101615,0.8,0.9,0.6,3,2,8,4,6,3,11,8,1,0,9,0,0,1,0,0,0
12990,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0.585234996,7,1,-1,2,-1,11,1,0,2,1,94,0,0.374165739,0.87501948,0.430116263,3.605551276,0.7,0.1,0.1,1,3,9,3,8,4,9,5,1,1,5,0,1,0,1,0,0
12991,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.1,0.2,-1,11,1,-1,0,-1,1,1,1,2,1,40,2,0.374165739,0.725950503,0.381444623,3,0.3,0.2,0.3,3,0,7,5,11,5,11,1,2,4,6,0,1,1,0,0,0
12996,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0.8,0.2,0.59266348,2,1,-1,0,0,11,1,1,0,1,19,3,0.316069613,0.566178286,0.373496988,1.732050808,0.5,0,0.6,1,0,7,3,7,0,6,5,1,4,6,0,1,1,1,0,0
12998,0,7,1,7,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,1.2,1.197131989,6,1,-1,0,1,14,1,1,0,1,82,3,0.316069613,0.553874408,0.365102725,1.732050808,0.9,0.5,0.5,1,3,7,2,8,3,10,4,1,5,7,0,1,0,0,0,0
13000,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.721976454,11,1,0,0,1,10,1,1,2,1,28,3,0.374165739,0.692701026,0.324807635,2.449489743,0.7,0.2,0.4,1,1,6,2,9,4,6,6,1,4,6,0,1,0,1,1,0
13005,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6,1.1,1.197653957,11,1,-1,0,-1,10,1,1,2,1,55,2,0.424264069,1.101052277,0.416533312,3.464101615,0,0.7,0.5,2,3,7,3,10,2,6,3,0,8,11,0,1,1,0,1,0
13008,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0.8,1.2,1.542117051,10,1,-1,0,1,4,1,0,0,1,48,2,0.316227766,0.765069003,0.371079506,3.741657387,0.5,0.5,0.9,3,4,9,2,9,2,10,3,3,4,3,0,1,1,1,0,0
13009,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.8,1.2,1.264911064,9,1,1,0,0,9,1,0,2,1,93,3,0.4,0.930053762,0.324191302,3.605551276,0.2,0.4,0.3,1,3,7,5,10,3,8,8,2,0,12,0,1,0,0,0,1
13011,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,0.7,1.056231509,10,1,-1,0,0,10,1,0,0,1,89,2,0.387298335,1.066952871,0.408656335,3.605551276,0,0.3,0.4,1,4,9,1,10,2,13,3,2,1,5,0,1,1,0,0,0
13016,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.9,0.3,0.633936117,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.855231229,0.407430976,3,0,0.6,0.4,4,1,9,2,9,5,5,5,2,2,7,0,1,0,0,0,0
13017,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9,0.7,-1,11,1,0,0,0,11,1,1,2,1,104,3,0.447213595,0.823831504,0.358189894,3.16227766,0.2,0.4,0.9,2,0,8,1,10,0,8,7,1,4,6,0,1,0,0,0,0
13018,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.8,0.3,0.689202438,7,0,-1,0,-1,10,1,1,2,1,83,2,0.408411557,0.657945714,0.397492138,1.732050808,0.7,0.9,0.4,1,1,9,3,9,1,11,4,1,2,6,0,1,0,1,0,1
13019,0,6,1,7,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.1,0.3,-1,6,0,-1,0,1,0,1,1,0,1,78,3,0.4,0.81595657,0.384837628,3.31662479,0.9,0.5,0.6,3,2,6,5,9,4,14,4,0,3,6,0,1,0,1,0,0
13020,0,3,1,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9,0.4,0.794512429,11,1,-1,0,-1,11,1,1,2,1,7,3,0.424264069,0.680043144,0.412916456,2.236067978,0.6,0.5,0.7,2,0,8,3,7,1,13,4,1,1,8,0,1,1,1,0,1
13032,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.1,0.2,-1,7,1,-1,0,-1,1,0,1,2,1,74,3,0.374165739,0.719948919,0.386134691,3.16227766,0,0.9,0.3,3,2,9,2,9,1,13,4,2,2,9,0,1,0,0,1,0
13034,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.7,0.1,0.374165739,7,1,-1,0,-1,14,1,1,1,1,82,3,0.316227766,0.684619246,0.368510515,3.16227766,0.6,0.2,0.6,4,1,7,3,8,3,7,9,2,4,4,0,1,0,0,0,0
13040,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0.9,1.3,1.445467053,11,0,1,0,0,10,1,0,2,1,89,2,0.387298335,1.177934265,0.336154726,3.741657387,0.5,0.2,0.5,3,1,8,4,8,1,6,5,3,2,6,0,1,1,0,1,0
13041,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.1,0.1,-1,7,1,-1,0,-1,0,1,1,2,1,98,3,0.4,0.798276812,0.397492138,3.16227766,0.5,0.2,0.4,1,5,10,5,10,1,8,4,1,7,7,0,0,0,0,0,0
13044,0,5,3,10,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.3,1.576388277,7,1,1,0,1,1,1,1,2,1,38,3,0.316227766,0.705629664,0.299165506,3.31662479,0.2,0.6,0.4,1,1,10,3,9,3,7,4,0,2,5,0,0,0,0,0,0
13049,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,0.5,1.466500938,11,0,1,9,1,17,-1,1,1,1,104,3,0.614654374,1.690518039,0.45672749,3.16227766,0.1,0.6,0.4,3,4,7,0,12,2,4,9,0,2,6,1,0,0,1,0,0
13050,0,2,1,6,1,4,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.2,0.691917625,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.647053078,0.361939221,3,0.5,0.8,0.7,3,2,9,4,6,3,5,4,2,1,9,0,0,1,0,0,0
13051,0,7,1,6,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0.9,0.2,0.595818764,7,1,0,8,1,13,0,1,1,1,4,2,0.497694685,0.737148852,0.391152144,0,0.8,0.6,0.7,2,2,9,3,9,2,3,6,0,4,8,0,1,1,0,0,1
13054,0,0,3,5,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0.4,0.3,1.189537725,11,1,1,0,0,1,0,1,2,1,70,3,0.374165739,0.833220378,0.33015148,3.464101615,0.4,0.4,0,4,3,5,4,7,4,10,6,1,2,5,0,1,1,1,0,0
13058,0,3,1,4,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,1.8,1.996246478,10,1,-1,0,0,1,1,0,0,1,91,2,0.417971291,1.119788203,0.365786823,3.605551276,0.2,0.7,0.3,1,2,8,0,10,2,13,5,1,3,4,0,1,1,0,0,0
13060,0,5,1,5,0,3,0,0,1,0,0,0,0,0,0,10,0,0,0,0.6,0.2,0.519013487,7,1,-1,0,-1,14,1,1,0,1,68,3,0.4,0.754285278,0.407430976,2.645751311,0.4,0.1,0,3,5,6,6,7,5,7,5,0,4,10,0,1,1,1,0,0
13063,0,5,1,7,1,0,0,1,0,0,0,0,0,0,0,11,0,0,1,0.8,0.6,0.880340843,7,1,-1,0,-1,14,1,1,2,1,82,3,0.316069613,0.565228689,0.370270172,1.732050808,0,0.8,0.3,3,3,6,3,10,2,9,4,2,3,5,0,1,1,0,0,0
13066,0,5,1,9,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.3,0.2,-1,4,1,-1,0,1,0,1,1,0,1,34,2,0.4,0.819682966,0.378021163,3.464101615,0,0.4,0.3,3,1,5,4,9,3,8,2,2,3,9,0,1,0,1,1,0
